interaction_ID	ligand_gene_name	receptor_gene_name	sending_cell_type	receiving_cell_type	mean_e_s_l_control	mean_e_s_l_case	mean_e_r_r_control	mean_e_r_r_case	log2FC_rho_s	log2FC_rho_r	log2FC_rho	log2FC_phi_s_l	log2FC_phi_r_r	log2FC_phi	log2FC_p_s_l	log2FC_p_r_r	log2FC_p	log2FC_weights	log10_cum_weight	frac_samples_controls	frac_samples_cases	passed_log10_cum_weight_filter	passed_frac_samples_filter	passed_log10_meanexpr_control_filter	passed_log10_meanexpr_case_filter	passed_log10_meanexpr_per_condition_filter	passed_QC_filter	p.value	p.adj	passed_FDR_threshold	passed_log2FC_threshold	sign
Mono:TOR2A_Ery:ATP5F1B	TOR2A	ATP5F1B	Mono	Ery	1.24915257230398	1.05301358845407	1.43296107145546	1.16159600546386	-0.454699466932972	1.68481295771378	-1.5620097848257	-0.103868882684527	-1.27468904091244	-1.93515952108925	-0.246425645891472	-0.28840202026234	-0.537343166385771	-4.32445339460779	0.0155223522245434	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00385340978920068	0.0787074956271188	TRUE	TRUE	TRUE
Mono:HLA-DRA_Ery:CD81	HLA-DRA	CD81	Mono	Ery	2.94369327297932	2.34272946669175	0.530828214099371	0.595323089552586	-0.454699466932972	1.68481295771378	-1.5620097848257	-0.218242408406355	-1.93151915743409	-2.02690270522706	-0.329436988723411	0.22760006105849	-0.438374387326992	-4.12457680789305	0.0153177363669375	1	0.571428571428571	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0106149376517127	0.0960742786629888	TRUE	TRUE	TRUE
Mono:HLA-DRA_Ery:CD63	HLA-DRA	CD63	Mono	Ery	2.94369327297932	2.34272946669175	0.91804802909709	0.785225113770133	-0.454699466932972	1.68481295771378	-1.5620097848257	-0.218242408406355	-2.49826170525949	-2.76064315968296	-0.329436988723411	-0.209412719412182	-0.657189028684542	-4.07497803173039	0.0424092752144756	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00755070039239783	0.091202451965853	TRUE	TRUE	TRUE
Mono:HLA-DRB1_Ery:CD81	HLA-DRB1	CD81	Mono	Ery	2.61613303222177	1.90288772675886	0.530828214099371	0.595323089552586	-0.454699466932972	1.68481295771378	-1.5620097848257	-0.334260288386562	-1.93151915743409	-2.1099670444158	-0.459245461825014	0.22760006105849	-0.512965555669569	-4.34586739860062	0.0135022271230545	1	0.571428571428571	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00831460532370773	0.0933823456814812	TRUE	TRUE	TRUE
Mono:HLA-C_Ery:CD81	HLA-C	CD81	Mono	Ery	2.58329943193532	2.55661581167376	0.530828214099371	0.595323089552586	-0.454699466932972	1.68481295771378	-1.5620097848257	-0.0348604918087898	-1.93151915743409	-2.00237206370833	-0.0149794969938839	0.22760006105849	0.352848646765017	-3.91592158650695	0.013395815400742	1	0.571428571428571	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0120239277426859	0.0990891215624103	TRUE	TRUE	TRUE
Mono:VSTM1_Ery:LAMP1	VSTM1	LAMP1	Mono	Ery	1.31844996722248	1.26820761340906	0.63902963840576	0.772317874251414	-0.454699466932972	1.68481295771378	-1.5620097848257	-1.27428719162167	-1.4889987135805	-2.26996046856762	-0.0560518817006383	0.291560837284882	0.116753957184575	-3.23728463187447	0.0104853978614435	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00566027789342985	0.0825009833294372	TRUE	TRUE	TRUE
Mono:SEMA3C_Ery:PLXND1	SEMA3C	PLXND1	Mono	Ery	1.22696537505642	1.071884357862	0.372736311262479	0.249127679027065	-0.454699466932972	1.68481295771378	-1.5620097848257	-1.36507779367202	-3.1497426776306	-10.7554171825617	-0.194945270256428	-0.513193356764234	-0.735106498066567	-11.8328530447725	0.0119465778095542	1	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	3.65427967833893e-05	0.0046567211008016	TRUE	TRUE	TRUE
Mono:THBS3_Ery:ITGB1	THBS3	ITGB1	Mono	Ery	1.19284001885111	0.946220873401063	1.06575496149083	1.03479694825454	-0.454699466932972	1.68481295771378	-1.5620097848257	0.102898694985932	-1.06487874739062	-2.5982867563295	-0.334151673024873	-0.0281367537335925	-0.373732143841254	-4.22619104752451	0.0111328551513497	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00034110456145744	0.0230576501319515	TRUE	TRUE	TRUE
Mono:GNAI2_Ery:IGF1R	GNAI2	IGF1R	Mono	Ery	1.80853557033256	1.78328461055084	0.424947801049057	0.60957238364325	-0.454699466932972	1.68481295771378	-1.5620097848257	-0.0353993384180509	-2.66504111070707	-3.06092556404047	-0.0202849991286662	0.55635215998471	0.483626855147727	-2.5391162794642	0.0162366780894888	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00582915798403283	0.0834022885235357	TRUE	TRUE	TRUE
Mono:JAK1_Ery:IFNAR2	JAK1	IFNAR2	Mono	Ery	1.4298904301596	1.2497784952203	0.376436828442651	0.319090632851088	-0.454699466932972	1.68481295771378	-1.5620097848257	-0.167202071157332	-3.15538915979464	-4.88749002475039	-0.194232179049493	-0.203508558853402	-0.527185073499431	-4.53255884786248	0.0144102347699025	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.000239890260138067	0.0186038182905018	TRUE	TRUE	TRUE
Mono:ADAM10_Ery:NOTCH2	ADAM10	NOTCH2	Mono	Ery	1.28459310057452	1.20978711737101	0.362874505951319	0.336910896385554	-0.454699466932972	1.68481295771378	-1.5620097848257	0.290119059895927	-3.07124018426362	-3.53271982154418	-0.0865582499102427	-0.0632452141806066	-0.179976971332475	-2.82968151969854	0.0106049823591445	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.000918895443981371	0.0404832438306579	TRUE	TRUE	TRUE
Mono:ADAM17_Ery:MUC1	ADAM17	MUC1	Mono	Ery	1.31255432095185	1.31544160309348	0.407872394651876	0.397650242570083	-0.454699466932972	1.68481295771378	-1.5620097848257	0.738972161454632	-2.52337044285975	-2.37365113758859	0.00317007287968413	-0.00190546429198378	-0.0145190060269479	-1.97742748347544	0.0122433093029296	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00162007678179492	0.0532385622294447	TRUE	TRUE	TRUE
Mono:ZYX_Ery:ENG	ZYX	ENG	Mono	Ery	1.38075333230414	1.37886398618741	0.5821680365354	0.496255031411446	-0.454699466932972	1.68481295771378	-1.5620097848257	0.220413461285399	-2.68931806375855	-3.36027681332978	-0.00197545556824635	-0.18790663618166	-0.218557285625177	-3.29291319839783	0.013195500751101	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0023963453425881	0.0652466874519906	TRUE	TRUE	TRUE
Mono:TGFB1_Ery:ENG	TGFB1	ENG	Mono	Ery	1.45675542837697	1.33057554619258	0.5821680365354	0.496255031411446	-0.454699466932972	1.68481295771378	-1.5620097848257	-0.110888967329945	-2.68931806375855	-3.5373845137374	-0.130708261982786	-0.18790663618166	-0.354072943942042	-3.35356710448288	0.0158122487527548	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00220348655310089	0.0624069985043818	TRUE	TRUE	TRUE
Mono:ADAM10_Ery:TSPAN17	ADAM10	TSPAN17	Mono	Ery	1.28459310057452	1.20978711737101	0.665684226859508	0.880769411462713	-0.454699466932972	1.68481295771378	-1.5620097848257	0.290119059895927	-1.93563817988962	-2.14663458771122	-0.0865582499102427	0.421927041044751	0.296239759017368	-1.96192842094322	0.0105149483017146	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0081241502131185	0.0931500666207941	TRUE	TRUE	TRUE
Mono:APP_Ery:RPSA	APP	RPSA	Mono	Ery	1.28763924766332	1.1392820736117	3.43875294266826	1.86832273558078	-0.454699466932972	1.68481295771378	-1.5620097848257	-0.611948856306473	-0.395002356857944	-1.61569445648818	-0.176603469841798	-0.862332640194729	-0.985710880672214	-3.64366987572723	0.0229489421987849	1	0.571428571428571	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.012658073372911	0.0995127250394721	TRUE	TRUE	TRUE
Mono:GNAI2_Ery:ADCY7	GNAI2	ADCY7	Mono	Ery	1.80853557033256	1.78328461055084	0.341388981158289	0.592347681707685	-0.454699466932972	1.68481295771378	-1.5620097848257	-0.0353993384180509	-2.54872321295396	-2.92404823489348	-0.0202849991286662	0.814687646027629	0.661062711663143	-3.09047440321677	0.010575525137098	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00475738432434155	0.0791890420056315	TRUE	TRUE	TRUE
Mono:PSEN1_Ery:NOTCH2	PSEN1	NOTCH2	Mono	Ery	1.28398757055535	1.10326745645037	0.362874505951319	0.336910896385554	-0.454699466932972	1.68481295771378	-1.5620097848257	-0.249510027267668	-3.07124018426362	-4.36587168380314	-0.218848662201718	-0.0632452141806066	-0.305496075806902	-3.87105218311468	0.0144568915844342	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.000437545681151303	0.0272203899716243	TRUE	TRUE	TRUE
Mono:CD14_Ery:RIPK1	CD14	RIPK1	Mono	Ery	2.04249949896829	1.61237377926332	0.358933142371898	0.371384799199023	-0.454699466932972	1.68481295771378	-1.5620097848257	-0.784806205510865	-2.34904383821306	-4.52376774539631	-0.341149497368829	0.0848305277931814	-0.28748515947207	-4.26743620717931	0.0154438972744689	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00883546784921312	0.093580893500888	TRUE	TRUE	TRUE
Mono:APP_Ery:APLP2	APP	APLP2	Mono	Ery	1.28763924766332	1.1392820736117	0.896702449006104	1.02695549358684	-0.454699466932972	1.68481295771378	-1.5620097848257	-0.611948856306473	-0.93037442211573	-3.11671979062423	-0.176603469841798	0.20905934562449	0.0285428784867738	-3.43594019452268	0.0145492773038777	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00706189034145221	0.089697355311299	TRUE	TRUE	TRUE
Mono:LRPAP1_Ery:LRP8	LRPAP1	LRP8	Mono	Ery	1.37681940894525	1.13680229591241	0.363770565583446	0.281947652096908	-0.454699466932972	1.68481295771378	-1.5620097848257	-0.260375439357688	-2.80569938510781	-4.19641494728878	-0.276357966827602	-0.329187818592561	-0.647093842540924	-3.74733157267694	0.0123234982556041	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00878290869572918	0.093580893500888	TRUE	TRUE	TRUE
Mono:CD44_Ery:EPCAM	CD44	EPCAM	Mono	Ery	1.91731846420862	2.09904462625737	1.15284016652555	0.334952592961949	-0.454699466932972	1.68481295771378	-1.5620097848257	0.106871271188764	-3.18346345847148	-3.25062789188347	0.130642852284914	-1.6343487015516	-1.56905176554858	-3.96449231983558	0.042999198562458	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00269581155792629	0.0695292172314816	TRUE	TRUE	TRUE
Mono:LRPAP1_Ery:CD320	LRPAP1	CD320	Mono	Ery	1.37681940894525	1.13680229591241	0.609372555451572	0.391189450587436	-0.454699466932972	1.68481295771378	-1.5620097848257	-0.260375439357688	-3.15791912748333	-5.02950537890806	-0.276357966827602	-0.570489707268918	-0.898226062967977	-5.00487302468354	0.0139536321811351	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00015037366305036	0.0136755485934755	TRUE	TRUE	TRUE
Mono:FAM126B_Ery:ENG	FAM126B	ENG	Mono	Ery	1.25589323966561	0.961674009781047	0.5821680365354	0.496255031411446	-0.454699466932972	1.68481295771378	-1.5620097848257	0.264555169115719	-2.68931806375855	-2.82588685840389	-0.366869666239246	-0.18790663618166	-0.628905143989336	-2.52826487382338	0.0112555019789947	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.003502188907482	0.0787074956271188	TRUE	TRUE	TRUE
Mono:TCTN1_Ery:CEP290	TCTN1	CEP290	Mono	Ery	1.17675530354565	0.682968463666221	0.545779141437517	0.457099839873441	-0.454699466932972	1.68481295771378	-1.5620097848257	-1.50203480002786	-1.85335108065785	-11.4111503297359	-0.737146305239594	-0.224655139662208	-1.25618583022085	-12.2791165209683	0.0161974004463994	1	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	1.45175058980556e-05	0.00233541267315905	TRUE	TRUE	TRUE
Mono:STUB1_Ery:DNAJA3	STUB1	DNAJA3	Mono	Ery	1.27828220935617	1.0613843982764	0.433281474041419	0.306619291241804	-0.454699466932972	1.68481295771378	-1.5620097848257	-0.273334469200215	-2.63673060489031	-4.4881013118684	-0.268259131357529	-0.460542629164063	-0.753692641147252	-5.08521005261215	0.0159360136779353	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.000861877085271154	0.0392700333922843	TRUE	TRUE	TRUE
Mono:LGALS3_Ery:ENG	LGALS3	ENG	Mono	Ery	2.00852076209136	1.73765000182719	0.5821680365354	0.496255031411446	-0.454699466932972	1.68481295771378	-1.5620097848257	-0.155177090402789	-2.68931806375855	-3.07786964018896	-0.20899585141846	-0.18790663618166	-0.494938439521081	-3.48882934108265	0.0200874108440849	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00676750756925507	0.0886671382015673	TRUE	TRUE	TRUE
Mono:HLA-DRB1_Ery:CD82	HLA-DRB1	CD82	Mono	Ery	2.61613303222177	1.90288772675886	0.940085613246673	0.664695198662138	-0.454699466932972	1.68481295771378	-1.5620097848257	-0.334260288386562	-2.3361761257922	-2.73792597390218	-0.459245461825014	-0.480297858202163	-1.07198788564075	-3.87467525473498	0.0342738024595318	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00721614336839423	0.09018539278862	TRUE	TRUE	TRUE
Mono:TCTN1_Ery:B9D1	TCTN1	B9D1	Mono	Ery	1.17675530354565	0.682968463666221	0.387100060260837	0.251423240600582	-0.454699466932972	1.68481295771378	-1.5620097848257	-1.50203480002786	-2.26297996969268	-11.0571778781763	-0.737146305239594	-0.556907995100755	-1.9880068980784	-11.8552355653721	0.0121302438577746	0.833333333333333	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00455646276070416	0.0787074956271188	TRUE	TRUE	TRUE
Mono:ADRB2_Ery:YWHAQ	ADRB2	YWHAQ	Mono	Ery	1.20885465420876	0.919848475921546	1.18355170737448	0.913038721369254	-0.454699466932972	1.68481295771378	-1.5620097848257	0.178836491485401	-1.44353887546017	-1.02226738565132	-0.376841051371794	-0.360134985572091	-0.67996788970012	-2.66957034940322	0.011106978425987	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0115672679741091	0.0983630429116416	TRUE	TRUE	TRUE
Mono:CD14_Ery:PLXND1	CD14	PLXND1	Mono	Ery	2.04249949896829	1.61237377926332	0.372736311262479	0.249127679027065	-0.454699466932972	1.68481295771378	-1.5620097848257	-0.784806205510865	-3.1497426776306	-5.46993314668523	-0.341149497368829	-0.513193356764234	-1.03830201451973	-6.13884378657927	0.0248169417469867	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	8.08763628962252e-05	0.00867983525016597	TRUE	TRUE	TRUE
Mono:ARRB2_Ery:ENG	ARRB2	ENG	Mono	Ery	1.53448184628802	1.45541000210641	0.5821680365354	0.496255031411446	-0.454699466932972	1.68481295771378	-1.5620097848257	0.0646441816792873	-2.68931806375855	-3.07145853529854	-0.0763259475009044	-0.18790663618166	-0.321686843854194	-3.58392955503603	0.0169322763641395	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00759155635997462	0.091202451965853	TRUE	TRUE	TRUE
Mono:CCR1_Ery:PRNP	CCR1	PRNP	Mono	Ery	1.34305675782567	1.19711663710736	0.424122144390517	0.485892959498917	-0.454699466932972	1.68481295771378	-1.5620097848257	0.0781076203430854	-2.14886268526272	-2.55975380433911	-0.165956551253563	0.244309188886144	-0.0349158750692343	-2.25827346562256	0.0104719537344866	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00783979128263227	0.092125191740416	TRUE	TRUE	TRUE
Mono:ITGA4_Ery:CD82	ITGA4	CD82	Mono	Ery	1.40223436474604	1.27599256803624	0.940085613246673	0.664695198662138	-0.454699466932972	1.68481295771378	-1.5620097848257	0.0973785082461444	-2.3361761257922	-3.14294697740914	-0.136107570496935	-0.480297858202163	-0.631828980295883	-3.70141343043718	0.0182214906323501	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00266437136201835	0.0692705964327273	TRUE	TRUE	TRUE
Mono:HLA-DRA_Ery:CD82	HLA-DRA	CD82	Mono	Ery	2.94369327297932	2.34272946669175	0.940085613246673	0.664695198662138	-0.454699466932972	1.68481295771378	-1.5620097848257	-0.218242408406355	-2.3361761257922	-2.61356548929741	-0.329436988723411	-0.480297858202163	-0.985827400782626	-3.63227348064057	0.0388899993752489	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0087177734684384	0.093580893500888	TRUE	TRUE	TRUE
Mono:SMAP1_Ery:ENG	SMAP1	ENG	Mono	Ery	1.27416936745489	1.06171096954795	0.5821680365354	0.496255031411446	-0.454699466932972	1.68481295771378	-1.5620097848257	-0.575578965242796	-2.68931806375855	-4.13504243327714	-0.263165985339734	-0.18790663618166	-0.442579747012131	-4.20542376493142	0.0144906937762641	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00121182954063833	0.045682589112865	TRUE	TRUE	TRUE
Mono:RGS19_Ery:ENG	RGS19	ENG	Mono	Ery	1.32036382274096	1.12146352243069	0.5821680365354	0.496255031411446	-0.454699466932972	1.68481295771378	-1.5620097848257	-0.100874533722817	-2.68931806375855	-4.26104722600429	-0.235552820146829	-0.18790663618166	-0.467573053166118	-4.74947708306201	0.0101905461302649	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.000981390235076408	0.0413158064192339	TRUE	TRUE	TRUE
Mono:CD14_Ery:ITGA4	CD14	ITGA4	Mono	Ery	2.04249949896829	1.61237377926332	1.05014077943703	1.03350889970062	-0.454699466932972	1.68481295771378	-1.5620097848257	-0.784806205510865	-1.54575559966527	-2.79139364434528	-0.341149497368829	-0.0076979223231524	-0.319248503319651	-3.40813481859857	0.0314197660117059	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00955529473103947	0.0938589735642145	TRUE	TRUE	TRUE
Mono:TNFSF14_DC:LTBR	TNFSF14	LTBR	Mono	DC	1.31191804124659	0.923883229910482	0.879733548074708	0.490422930390147	-0.454699466932972	-1.37405656211184	-1.76006100769722	-4.49884248457043	-0.792860456623874	-9.96728896298569	-0.485499484412446	-0.768160456086517	-1.1603584133538	-13.4493420351727	0.0356370548695159	1	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	8.98800019063569e-06	0.00165474198631663	TRUE	TRUE	TRUE
Mono:TNF_DC:TNFRSF1B	TNF	TNFRSF1B	Mono	DC	1.32770428261742	0.979752811764535	1.06206205588944	1.00751517505036	-0.454699466932972	-1.37405656211184	-1.76006100769722	0.829677804270603	-0.731199087277426	-0.436072705844509	-0.402868669835645	-0.0615260775775907	-0.333459218580825	-1.34013415279185	0.0430581367737899	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00830893950587625	0.0933823456814812	TRUE	TRUE	TRUE
Mono:TNFSF10_DC:TNFRSF10B	TNFSF10	TNFRSF10B	Mono	DC	1.40932539453124	0.977653473829113	0.895291141783482	0.574614051915369	-0.454699466932972	-1.37405656211184	-1.76006100769722	-0.959225158835248	-1.67275056424796	-3.03280638432917	-0.509605450550219	-0.592440180681397	-1.04592993765867	-3.22867950442867	0.0503480920441491	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00568503030230223	0.0825292122244537	TRUE	TRUE	TRUE
Mono:TNF_DC:TNFRSF1A	TNF	TNFRSF1A	Mono	DC	1.32770428261742	0.979752811764535	0.946045567294767	0.797152504290258	-0.454699466932972	-1.37405656211184	-1.76006100769722	0.829677804270603	-1.01915467346332	-3.00321143782307	-0.402868669835645	-0.230734639279105	-0.524119057981605	-2.01991824070135	0.0257359929588976	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00143024957985174	0.0492968062948898	TRUE	TRUE	TRUE
Mono:GAS6_DC:AXL	GAS6	AXL	Mono	DC	1.17155324118226	1.09218333157064	0.968642590198666	0.31976880864588	-0.454699466932972	-1.37405656211184	-1.76006100769722	0.39671451530216	-6.49701741254157	-9.65643261909216	-0.101207474594088	-1.41291491977145	-1.85986747919196	-13.6454759241124	0.0405910928574138	1	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2.07731315015053e-06	0.000540698348105272	TRUE	TRUE	TRUE
Mono:TNFSF14_DC:TNFRSF14	TNFSF14	TNFRSF14	Mono	DC	1.31191804124659	0.923883229910482	0.941853305857937	0.602147750478199	-0.454699466932972	-1.37405656211184	-1.76006100769722	-4.49884248457043	-1.73692182585337	-9.97349655951021	-0.485499484412446	-0.599524530793253	-1.08307351299469	-13.6155094318118	0.0397937398263209	1	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	5.42642628953913e-06	0.00107790722216328	TRUE	TRUE	TRUE
Mono:AFDN_DC:NECTIN1	AFDN	NECTIN1	Mono	DC	1.15719059563727	0.918890484942465	0.991342392190105	0.675520188853224	-0.454699466932972	-1.37405656211184	-1.76006100769722	-0.502935031408146	-0.411433925910258	-8.52661957473101	-0.332661669976578	-0.505313198297923	-0.980943699221178	-13.688276790811	0.0417559139305594	0.833333333333333	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00575881316729701	0.0829367342686837	TRUE	TRUE	TRUE
Mono:SERPINA1_DC:LRP1	SERPINA1	LRP1	Mono	DC	1.83503436606241	1.78702685307077	0.950778078085639	0.511811331455787	-0.454699466932972	-1.37405656211184	-1.76006100769722	-0.0493105839874829	-3.15158752598487	-3.25438452562813	-0.0382457683006177	-0.821306516800052	-1.02426390966195	-3.05629603476106	0.16212003495647	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00395655376123268	0.0787074956271188	TRUE	TRUE	TRUE
Mono:TNF_DC:TNFRSF21	TNF	TNFRSF21	Mono	DC	1.32770428261742	0.979752811764535	1.120083765197	0.767831606659057	-0.454699466932972	-1.37405656211184	-1.76006100769722	0.829677804270603	-1.44793683589516	-8.67123953332063	-0.402868669835645	-0.502545376307828	-0.920838493270324	-13.3157488264363	0.0326005098895978	1	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	3.06003249207061e-05	0.00412466879660351	TRUE	TRUE	TRUE
Mono:ANXA1_DC:FPR1	ANXA1	FPR1	Mono	DC	2.38167957134875	2.62463282148768	1.00782111894305	0.585435245979024	-0.454699466932972	-1.37405656211184	-1.76006100769722	0.0594323182191551	-3.87563765885327	-4.06321829883273	0.140136280454646	-0.71100455123248	-0.683089592579154	-6.17538360203544	0.148011939775211	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.000156501410500915	0.0139526552787134	TRUE	TRUE	TRUE
Mono:HLA-G_DC:LILRB1	HLA-G	LILRB1	Mono	DC	1.21269207401531	1.14119375893395	1.01620176940985	0.915534083771558	-0.454699466932972	-1.37405656211184	-1.76006100769722	-0.135530989295196	-2.59690110175834	-3.98563714765114	-0.0876695066609527	-0.133893809327984	-0.46219482914332	-2.74792663532979	0.0510623229151673	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0109438967203181	0.0967100798662113	TRUE	TRUE	TRUE
Mono:CD48_DC:CD2	CD48	CD2	Mono	DC	1.76236436512311	1.40179364294001	0.892671668953377	0.318608714564672	-0.454699466932972	-1.37405656211184	-1.76006100769722	-0.575657741790742	-5.85708020780175	-10.8466025128158	-0.330238242406618	-1.37012838070281	-1.81910417554804	-14.955805868786	0.094459866363157	1	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	1.25937428278708e-07	0.000106810515652906	TRUE	TRUE	TRUE
Mono:CD58_DC:CD2	CD58	CD2	Mono	DC	1.26710289358433	1.09552120529066	0.892671668953377	0.318608714564672	-0.454699466932972	-1.37405656211184	-1.76006100769722	-0.132914082895277	-5.85708020780175	-10.1450449343994	-0.209916271664572	-1.37012838070281	-1.76552086100136	-13.8327303513101	0.0459289697562716	1	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	6.80943394624635e-08	0.000106726192550041	TRUE	TRUE	TRUE
Mono:HLA-A_DC:LILRB1	HLA-A	LILRB1	Mono	DC	2.40565251398977	2.58800626570521	1.01620176940985	0.915534083771558	-0.454699466932972	-1.37405656211184	-1.76006100769722	-0.0457649976834884	-2.59690110175834	-2.77127499053692	0.10541284361984	-0.133893809327984	-0.0927575308361344	-2.87928215450502	0.138630037187142	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00447024286339876	0.0787074956271188	TRUE	TRUE	TRUE
